from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246108824610931+1788677+0,246108824610931+1788328+0,1,
124,124,,,246106024610651+1788689+0,246106024610651+1788340+0,1,
124,124,,,246096024609886+1788695+0,246096024609886+1788346+0,1,
124,124,,,246100824610095+1788697+0,246100824610095+1788348+0,1,
124,124,,,246101624610586+1788697+0,246105124610586+1788348+0,1,
124,124,,,246099624609967+1788698+0,246099624609967+1788349+0,1,
124,124,,,246106024610656+1788715+0,246106024610656+1788364+0,1,
124,124,,,246099624609967+1788716+0,246099624609967+1788365+0,1,
124,124,,,246096124609897+1788723+0,246096124609897+1788371+0,1,
124,124,,,246099624609967+1788724+0,246099624609967+1788373+0,1,
124,124,,,246100624610063+1785379+1,246100624610063+1784961+1,1,
124,124,,,246096024609886+1788745+0,246096024609886+1788391+0,1,
124,124,,,246106024610656+1788747+0,246106024610656+1788393+0,1,
124,124,,,246096024609886+1788757+0,246096024609886+1788399+0,1,
124,124,,,246099524610026+1788772+0,246099524610026+1788413+0,1,
124,124,,,246101624610306+1788772+0,246101624610306+1788413+0,1,
124,124,,,246103524610446+1788772+0,246103524610446+1788413+0,1,
124,124,,,246105124610586+1788772+0,246105124610586+1788413+0,1,
124,124,,,246108824610931+1788772+0,246108824610931+1788413+0,1,
124,124,,,246100324610074+1788773+0,246100324610074+1788414+0,1,
124,124,,,246109524611753+1785466+1,246109524611753+1785036+0,1,
124,124,,,246096424609653+1785479+0,246096224610003+1785044+0,1,
124,124,,,246109524611752+1785479+0,246109524611752+1785044+0,1,
124,124,,,246103224610413+1785482+0,246103224610343+1785046+0,1,
124,124,,,246096224609631+1785494+0,246096224610001+1785061+0,1,
124,124,,,246096424609653+1785495+0,246096224610003+1785061+0,1,
124,124,,,246096924610004+1785495+0,246096224610004+1785061+0,1,
124,124,,,246101124610281+1785495+0,246101124610281+1785061+0,1,
124,124,,,246104624610561+1785495+0,246104624610561+1785061+0,1,
124,124,,,246106124610632+1785495+0,246106124610632+1785061+0,1,
124,124,,,246109524611753+1785495+0,246109524611753+1785061+0,1,
124,124,,,246106024610656+1788488+0,246106024610656+1788145+0,1,
124,124,,,246099624609967+1788489+0,246099624609967+1788146+0,1,
124,124,,,246096424609654+1785511+0,246096424609654+1785066+0,1,
124,124,,,246104624610563+1785511+0,246104624610563+1785066+0,1,
124,124,,,246106724610841+1785511+0,246106724610841+1785066+0,1,
124,124,,,246106724610843+1785511+0,246106724610843+1785066+0,1,
124,124,,,246109524611753+1785511+0,246109524611753+1785066+0,1,
124,124,,,246100624610063+1785513+0,246100624610063+1785067+0,1,
124,124,,,246101524611765+1785514+0,246101524611765+1785064+0,1,
124,124,,,246101124610282+1785516+0,246101124610282+1785069+0,1,
124,124,,,246101124610284+1785516+0,246101124610284+1785069+0,1,
124,124,,,246104624610562+1785524+0,246104624610562+1785076+0,1,
124,124,,,246106724610841+1785524+0,246106724610841+1785076+0,1,
124,124,,,246108924610913+1785524+0,246108924610913+1785076+0,1,
124,124,,,246109524611752+1785524+0,246109524611752+1785076+0,1,
124,124,,,246109524611754+1785524+0,246109524611754+1785076+0,1,
124,124,,,246104624610564+1785533+0,246104624610564+1785079+0,1,
124,124,,,246106724610844+1785533+0,246106724610844+1785079+0,1,
124,124,,,246101124610282+1785543+0,246101124610282+1785083+0,1,
124,124,,,246104624610564+1785543+0,246104624610564+1785083+0,1,
124,124,,,246106124610633+1785543+0,246106124610633+1785083+0,1,
124,124,,,246106124610634+1785543+0,246106124610634+1785083+0,1,
124,124,,,246103224610342+1785544+0,246103224610342+1785084+0,1,
124,124,,,246103224610412+1785548+0,246103224610412+1785094+0,1,
124,124,,,246096924610004+1785563+0,246096224610004+1785110+0,1,
124,124,,,246101124610283+1785563+0,246101124610283+1785110+0,1,
124,124,,,246106124610632+1785563+0,246106124610632+1785110+0,1,
124,124,,,246106724610841+1785563+0,246106724610841+1785110+0,1,
124,124,,,246108924610914+1785563+0,246108924610914+1785110+0,1,
124,124,,,246096624610015+1785564+0,246095924610015+1785109+0,1,
124,124,,,246103224610412+1785565+0,246103224610412+1785111+0,1,
124,124,,,246096424609653+1785569+0,246096424609653+1785114+0,1,
124,124,,,246100424610051+1785569+0,246100424610051+1785114+0,1,
124,124,,,246101124610282+1785569+0,246101124610282+1785114+0,1,
124,124,,,246101124610283+1785569+0,246101124610283+1785114+0,1,
124,124,,,246096224609631+1785581+0,246096224609631+1785127+0,1,
124,124,,,246106124610632+1785582+0,246106124610632+1785128+0,1,
124,124,,,246096924610003+1785592+0,246096224610003+1785136+0,1,
124,124,,,246101124610282+1785592+0,246101124610282+1785136+0,1,
124,124,,,246106124610632+1785592+0,246106124610632+1785136+0,1,
124,124,,,246108924610914+1785592+0,246108924610914+1785136+0,1,
124,124,,,246103224610411+1785593+0,246103224610411+1785138+0,1,
124,124,,,246101524611765+1785594+0,246101524611765+1785137+0,1,
124,124,,,246096224609632+1785598+0,246096224609632+1785140+0,1,
124,124,,,246100424610052+1785599+0,246100424610052+1785141+0,1,
124,124,,,246101124610282+1785599+0,246101124610282+1785141+0,1,
124,124,,,246106724610841+1785599+0,246106724610841+1785141+0,1,
124,124,,,246106724610842+1785599+0,246106724610842+1785141+0,1,
124,124,,,246106724610844+1785599+0,246106724610844+1785141+0,1,
124,124,,,246108924610913+1785599+0,246108924610913+1785141+0,1,
124,124,,,246109524611751+1785599+0,246109524611751+1785141+0,1,
124,124,,,246109524611753+1785599+0,246109524611753+1785141+0,1,
124,124,,,246095924609595+1785610+0,246095924610015+1785149+0,1,
124,124,,,246100424610052+1785612+0,246100424610052+1785150+0,1,
124,124,,,246104624610563+1785612+0,246104624610563+1785150+0,1,
124,124,,,246109524611752+1785612+0,246109524611752+1785150+0,1,
124,124,,,246109524611754+1785612+0,246109524611754+1785150+0,1,
124,124,,,246103224610411+1785614+0,246103224610411+1785151+0,1,
124,124,,,246109524611751+1785632+0,246109524611751+1785157+0,1,
124,124,,,246103224610411+1785633+0,246103924610401+1785158+0,1,
124,124,,,246101524611765+1785638+0,246101524611765+1785162+0,1,
124,124,,,246100424610052+1785646+0,246100424610052+1785171+0,1,
124,124,,,246104624610561+1785646+0,246104624610561+1785171+0,1,
124,124,,,246106124610632+1785646+0,246106124610632+1785171+0,1,
124,124,,,246106724610842+1785646+0,246106724610842+1785171+0,1,
124,124,,,246103224610411+1785647+0,246103224610411+1785172+0,1,
124,124,,,246101524611765+1785648+0,246101524611765+1785170+0,1,
124,124,,,246096224610004+1785660+0,246096224610004+1785190+0,1,
124,124,,,246100424610052+1785660+0,246100424610052+1785190+0,1,
124,124,,,246104624610563+1785660+0,246104624610563+1785190+0,1,
124,124,,,246108924610913+1785660+0,246108924610913+1785190+0,1,
124,124,,,246103224610411+1785662+0,246103224610411+1785191+0,1,
124,124,,,246096224610003+1785673+0,246096224610003+1785205+0,1,
124,124,,,246101124610283+1785673+0,246101124610283+1785205+0,1,
124,124,,,246109524611753+1785673+0,246109524611753+1785205+0,1,
124,124,,,246103224610412+1785674+0,246103224610412+1785206+0,1,
124,124,,,246101524611765+1785675+0,246101524611765+1785204+0,1,
124,124,,,246101124610282+1785685+0,246101124610282+1785221+0,1,
124,124,,,246104624610563+1785685+0,246104624610563+1785221+0,1,
124,124,,,246106724610843+1785685+0,246106724610843+1785221+0,1,
124,124,,,246103224610413+1785687+0,246103224610413+1785222+0,1,
124,124,,,246101524611765+1785692+0,246101524611765+1785223+0,1,
124,124,,,246096224610003+1785698+0,246096324609934+1785233+0,1,
124,124,,,246106124610634+1785698+0,246105024611765+1785232+0,1,
124,124,,,246106724610843+1785698+0,246106724610844+1785233+0,1,
124,124,,,246109524611751+1785698+0,246109524611752+1785233+0,1,
124,124,,,246096224610002+1785702+1,246096224610002+1785283+1,1,
124,124,,,246101124610283+1785702+1,246101124610283+1785283+1,1,
124,124,,,246106124610633+1785702+1,246106124610633+1785283+1,1,
124,124,,,246106124610634+1785702+1,246106124610634+1785283+1,1,
124,124,,,246109524611751+1785702+1,246109524611751+1785283+1,1,
124,124,,,246100824610095+1788496+0,246100824610095+1788153+0,1,
124,124,,,246100324610074+1788497+0,246100324610074+1788154+0,1,
124,124,,,246107224610866+1788507+0,246107224610866+1788165+0,1,
124,124,,,246100724610094+1788520+0,246100724610094+1788172+0,1,
124,124,,,246110024611776+1788520+0,246110024611776+1788172+0,1,
124,124,,,246100824610096+1788537+0,246100824610096+1788189+0,1,
124,124,,,246108824610936+1788537+0,246108824610936+1788189+0,1,
124,124,,,246096024609886+1788544+0,246096024609886+1788195+0,1,
124,124,,,246100824610096+1788546+0,246100724610096+1788196+0,1,
124,124,,,246101624610376+1788546+0,246101624610586+1788196+0,1,
124,124,,,246105124610586+1788546+0,246101624610586+1788196+0,1,
124,124,,,246107224610866+1788546+0,246107224610866+1788196+0,1,
124,124,,,246108824610936+1788546+0,246108824610936+1788196+0,1,
124,124,,,246100824610096+1788558+0,246100824610096+1788205+0,1,
124,124,,,246107224610866+1788558+0,246107224610866+1788205+0,1,
124,124,,,246099524610026+1788566+0,246099524610026+1788213+0,1,
124,124,,,246110024611776+1788566+0,246110024611776+1788213+0,1,
124,124,,,246100324610077+1788567+0,246099624611717+1788214+0,1,
124,124,,,246101024611717+1788567+0,246099624611717+1788214+0,1,
124,124,,,246099524610026+1788574+0,246099524610026+1788221+0,1,
124,124,,,246100824610095+1788574+0,246100824610095+1788221+0,1,
124,124,,,246106024610651+1788574+0,246106024610651+1788221+0,1,
124,124,,,246110024611776+1788574+0,246110024611776+1788221+0,1,
124,124,,,246106024610651+1788582+0,246106024610651+1788229+0,1,
124,124,,,246108824610931+1788590+0,246108824610931+1788237+0,1,
124,124,,,246108824610936+1788590+0,246108824610936+1788237+0,1,
124,124,,,246100824610096+1788603+0,246100824610096+1788251+0,1,
124,124,,,246100824610096+1788611+0,246100824610096+1788259+0,1,
124,124,,,246106024610651+1788611+0,246106024610651+1788259+0,1,
124,124,,,246101024611717+1788612+0,246101024611717+1788260+0,1,
124,124,,,246096024609886+1788625+0,246096024609886+1788273+0,1,
124,124,,,246108824610931+1788635+0,246108824610931+1788283+0,1,
124,124,,,246096224610001+1785321+0,246096224610001+1784864+0,1,
124,124,,,246096224610003+1785321+0,246096224610003+1784864+0,1,
124,124,,,246096224610004+1785321+0,246096224610004+1784864+0,1,
124,124,,,246106124610634+1785321+0,246106124610634+1784864+0,1,
124,124,,,246100624610063+1785322+0,246100624610063+1784866+0,1,
124,124,,,246096624610015+1785331+0,246095924610015+1784881+1,1,
124,124,,,246103624610435+1785333+0,246101524611765+1784881+1,1,
124,124,,,246101124610281+1785357+1,246101124610281+1784907+1,1,
124,124,,,246104624610561+1785357+1,246104624610561+1784907+1,1,
124,124,,,246104624610564+1785357+1,246104624610564+1784907+1,1,
124,124,,,246106724610843+1785357+1,246106724610843+1784907+1,1,
124,124,,,246106724610844+1785357+1,246106724610844+1784907+1,1,
124,124,,,246108924610913+1785357+1,246108924610913+1784907+1,1,
124,124,,,246101524610295+1785358+1,246101524611765+1784908+1,1,
124,124,,,246101124610283+1785377+1,246101124610283+1784959+1,1,
124,124,,,246106124610633+1785377+1,246106124610633+1784959+1,1,
124,124,,,246106124610634+1785377+1,246106124610634+1784959+1,1,
124,124,,,246106724610842+1785377+1,246106724610842+1784959+1,1,
124,124,,,246106724610844+1785377+1,246106724610844+1784959+1,1,
124,124,,,246100824610095+1788643+0,246100824610095+1788296+0,1,
124,124,,,246096024609886+1788649+0,246096024609886+1788302+0,1,
124,124,,,246101624610586+1788659+0,246101624610306+1788312+0,1,
124,124,,,246106024610651+1788659+0,246106024610651+1788312+0,1,
124,124,,,246096024609886+1788667+0,246096024609886+1788318+0,1,
124,124,,,246106024610656+1788669+0,246106024610656+1788320+0,1,
124,124,,,246110024611776+1788669+0,246110024611776+1788320+0,1,
124,124,,,246107224610866+1788697+0,246107224610866+1788348+0,1,
124,124,,,246110024611776+1788697+0,246110024611776+1788348+0,1,
124,124,,,246101024611717+1788716+0,246101024611717+1788365+0,1,
124,124,,,246105124610586+1788735+0,246105124610586+1788381+0,1,
124,124,,,246103224610412+1785379+1,246103224610412+1784961+1,1,
124,124,,,246096124609897+1788746+0,246096124609897+1788392+0,1,
124,124,,,246100824610095+1788747+0,246100824610095+1788393+0,1,
124,124,,,246099524610026+1788759+0,246099524610026+1788401+0,1,
124,124,,,246103924610401+1785443+1,246103924610401+1785022+1,1,
124,124,,,246096924610002+1785466+1,246096224610002+1785036+0,1,
124,124,,,246106724610841+1785466+1,246106724610841+1785036+0,1,
124,124,,,246106724610842+1785466+1,246106724610842+1785036+0,1,
124,124,,,246096224609631+1785478+0,246096224610001+1785044+0,1,
124,124,,,246096924610002+1785479+0,246096224610002+1785044+0,1,
124,124,,,246096924610003+1785479+0,246096224610003+1785044+0,1,
124,124,,,246096924610004+1785479+0,246096224610004+1785044+0,1,
124,124,,,246100424610051+1785479+0,246100424610051+1785044+0,1,
124,124,,,246104624610563+1785479+0,246104624610563+1785044+0,1,
124,124,,,246106124610633+1785479+0,246106124610633+1785044+0,1,
124,124,,,246108924610914+1785479+0,246108924610914+1785044+0,1,
124,124,,,246103224610411+1785482+0,246103224610341+1785046+0,1,
124,124,,,246096424609654+1785495+0,246096224610004+1785061+0,1,
124,124,,,246096924610002+1785495+0,246096224610002+1785061+0,1,
124,124,,,246096924610003+1785495+0,246096224610003+1785061+0,1,
124,124,,,246106724610841+1785495+0,246106724610841+1785061+0,1,
124,124,,,246109524611751+1785495+0,246109524611751+1785061+0,1,
124,124,,,246109524611754+1785495+0,246109524611754+1785061+0,1,
124,124,,,246105124610586+1788488+0,246105124610586+1788145+0,1,
124,124,,,246108824610931+1788488+0,246108824610931+1788145+0,1,
124,124,,,246110024611776+1788488+0,246110024611776+1788145+0,1,
124,124,,,246103224610343+1785497+0,246103224610413+1785063+0,1,
124,124,,,246103924610402+1785497+0,246103224610412+1785063+0,1,
124,124,,,246100424610052+1785511+0,246100424610052+1785066+0,1,
124,124,,,246106124610632+1785511+0,246106124610632+1785066+0,1,
124,124,,,246108924610912+1785511+0,246108924610912+1785066+0,1,
124,124,,,246109524611751+1785511+0,246109524611751+1785066+0,1,
124,124,,,246109524611754+1785511+0,246109524611754+1785066+0,1,
124,124,,,246096624610015+1785512+0,246095924610015+1785064+0,1,
124,124,,,246103224610343+1785513+0,246103224610343+1785067+0,1,
124,124,,,246106124610634+1785516+0,246106124610634+1785069+0,1,
124,124,,,246106724610842+1785516+0,246106724610842+1785069+0,1,
124,124,,,246109524611754+1785516+0,246109524611754+1785069+0,1,
124,124,,,246096224610003+1785516+0,246096224610003+1785069+0,1,
124,124,,,246100424610051+1785516+0,246100424610051+1785069+0,1,
124,124,,,246104624610561+1785524+0,246104624610561+1785076+0,1,
124,124,,,246106724610844+1785524+0,246106724610844+1785076+0,1,
124,124,,,246103224610342+1785526+0,246103224610342+1785077+0,1,
124,124,,,246101524611765+1785527+0,246101524611765+1785075+0,1,
124,124,,,246096224610004+1785533+0,246096224610004+1785079+0,1,
124,124,,,246101124610283+1785533+0,246101124610283+1785079+0,1,
124,124,,,246106124610634+1785533+0,246106124610634+1785079+0,1,
124,124,,,246109524611752+1785533+0,246109524611752+1785079+0,1,
124,124,,,246109524611753+1785533+0,246109524611753+1785079+0,1,
124,124,,,246109524611754+1785533+0,246109524611754+1785079+0,1,
124,124,,,246095924610015+1785541+0,246095924610015+1785081+0,1,
124,124,,,246101124610281+1785543+0,246101124610281+1785083+0,1,
124,124,,,246101124610284+1785543+0,246101124610284+1785083+0,1,
124,124,,,246106724610842+1785543+0,246106724610842+1785083+0,1,
124,124,,,246101524611765+1785549+0,246101524611765+1785091+0,1,
124,124,,,246100624610063+1785554+0,246100624610063+1785104+0,1,
124,124,,,246103224610412+1785554+0,246103224610412+1785104+0,1,
124,124,,,246096424609653+1785563+0,246096224610003+1785110+0,1,
124,124,,,246106724610844+1785563+0,246106724610844+1785110+0,1,
124,124,,,246108924610912+1785563+0,246108924610912+1785110+0,1,
124,124,,,246096924610003+1785569+0,246096924610003+1785114+0,1,
124,124,,,246106124610633+1785569+0,246106124610633+1785114+0,1,
124,124,,,246109524611752+1785569+0,246109524611752+1785114+0,1,
124,124,,,246109524611753+1785569+0,246109524611753+1785114+0,1,
124,124,,,246096224609632+1785581+0,246096224609632+1785127+0,1,
124,124,,,246109524611752+1785582+0,246109524611752+1785128+0,1,
124,124,,,246096624610015+1785583+0,246096624610015+1785129+0,1,
124,124,,,246095924610015+1785590+0,246095924609595+1785135+0,1,
124,124,,,246096924610001+1785592+0,246096224610001+1785136+0,1,
124,124,,,246101124610284+1785592+0,246101124610284+1785136+0,1,
124,124,,,246106124610633+1785592+0,246106124610633+1785136+0,1,
124,124,,,246106724610841+1785592+0,246106724610841+1785136+0,1,
124,124,,,246106724610843+1785592+0,246106724610843+1785136+0,1,
124,124,,,246108924610913+1785592+0,246108924610913+1785136+0,1,
124,124,,,246100624610063+1785593+0,246100624610063+1785138+0,1,
124,124,,,246103224610412+1785593+0,246103224610412+1785138+0,1,
124,124,,,246096924610002+1785599+0,246096924610002+1785141+0,1,
124,124,,,246101124610283+1785612+0,246101124610283+1785150+0,1,
124,124,,,246104624610564+1785612+0,246104624610564+1785150+0,1,
124,124,,,246106724610842+1785612+0,246106724610842+1785150+0,1,
124,124,,,246106724610844+1785612+0,246106724610844+1785150+0,1,
124,124,,,246109524611751+1785612+0,246109524611751+1785150+0,1,
124,124,,,246103224610413+1785614+0,246103224610413+1785151+0,1,
124,124,,,246096424609654+1785632+0,246096224610004+1785157+0,1,
124,124,,,246104624610563+1785632+0,246104624610563+1785157+0,1,
124,124,,,246106124610633+1785632+0,246106124610633+1785157+0,1,
124,124,,,246101124610282+1785646+0,246101124610282+1785171+0,1,
